artist,title,cleaned_lyrics,mood
Raftaar,Main Wahi Hoon,ara alapha gama thata tara sabaka bhaga bhaga apaka lae ha sapashala haja haja karama aura raphatara gana unaka laya ha mara satha sakala ma kasa ha bhaiya aura unaka lae abha bha sakala ma ha padha aura badha jaba taka sakala ma ha maja lala aura jaba ma sakala ma jaba ma sakala ma malata chara samasa sata papasa dasa masala dasa hara mahana akhara shana malata 10 rapaya aura usama yara bha mala parasa ma khalala dala taba bha khalala dala aba bha ha dasara ma satha ma aba bha unaka dhababa ha aba bha khapapa ha aba bha ha ma shara dala maika pa ha masavala vasa rababa sharagalala kama haka apana kama pa ma dhayana da phalata ja~nana da phalata bayana da papara ma jhata balada da jana da karata ma bacha bacha dasara taga da yana chagalaya bacha ugala utatha bachacha lae ha rapa mara magala ghatata ha ha chatata balala laya ata ha karama sala bala laka bhaga laya ma vaha ha pacha sata papara ma chata khata sakaka dhatha sala ma vaha ha matha mara hata chata dala savaga para satarata ma vaha ha pacha sata papara ma chata khata sakaka dhatha sala ma vaha ha matha mara hata chata dala savaga jaba ma sakala ma jaba ma sakala ma jaba ma sakala ma taba samasa pahacha cha para ma kapha chai macha aba maka pa ma macha la usaka bha palata ha ma taba bavala majhaka taba naha banana rapara yara ma taba chata taba ma pahala karasha satha ma barasata ma va apana chata ma kayaka barasha bahata tapha da hatha ma khara khata ma nakhara dakhata para majhama kharasha bahata khavahasha bahata aura khajala chatha ma jasa ghara lata bala mamama balaga bachacha ma nata aura tabha phatata bahata phara usa raka da eda nau sha phalaja ma aba usaka jaba sahalaya ma chahata maga ha namabara ephaba pa ma data ta bahata kahanaya sanada para ma bala laka ha daga ma vaha ha pacha sata papara ma chata khata sakaka dhatha sala ma vaha ha matha mara hata chata dala savaga para satarata ma vaha ha pacha sata papara ma chata khata sakaka dhatha sala ma vaha ha matha mara hata chata dala savaga ma vaha ha ha jaba ma sakala ma ma vaha ha ha jaba ma sakala ma ma vaha ha jaba ma sakala ma ma vaha ha karama aura raphatara sabaha uthaka sakala basa ma gana gata gata yana ma jama karana mara pasa ata laga nakara ta lala bala yara kama kaja pa ha satha chalaya radao ta chalata gana adha gana chalata bacha cha cha pa pa jayada ara hara aida hamaka mara yara mara bara haka ma bahara gae tabha tabha naya sana ana paraima mayajaka aida phara apana aimajana lata mara yara bala malaka eka satha bala alakasa palaja pala raphatara latasata sagaembed,
Raftaar,Speed Se Badho,raftaar zindagi simple usool bheed sado speed badho im fast im fast im fast im fast network tabhi networth grow bade natkhat tabhi hat wat low yeri geri low beech khaaye hit dikhao set back phir shutdown show yoon halke culture vulture bade haa khabar padhkar khacchar pade raa jeete bubble chanchal bade kalam chalte hulchal badhе pal pal badhe raa im fast im fast im fast im fast speed badh speed pakad speed chalkar duniya seedhiyon chadh speed sе chadh speed badal seedhi dagar speed double chalna atkon pace kaam bhale woo mann sawaal daal zyada gale chale kaamyaab saamne jale aah sochne waqt palte takht palkon sapne palte pal bhar palkein jhapakti sone waqt im fast im fast im fast im fast speed zyada aadat ayeyo neend kaam zyada taakat ayeyo sapna chaand rocket super sonic tezi fewuu utrun mangal swagat desi huu raa im fast im fast im fast im fast im fast im fast im fast im fast raftaarembed,
Raftaar,ICE,praise god ice asala ha ta nice nakala ha pana bubbly ha palala tara ਕਖ naha ha ice asala ha ta nice nakala ha pana bubbly ha palala tara ਕਖ naha ha kacha bha naha inaka janata sacha gata mara janata mara show pa khata mata inaka janata aba bha dhata chatada apana lata aura mara aphasara gae schoolon ma hata sheesh inaka inasa jayada mara mara naha ha bada ghara pa unaka rata chadagadha sanana ata dalala show pa rala inaka gama ha haphata ma basa jamama ata ha bhala pahacha pacha kaya kaya danaya ma kama hae khana ga jatana inaka usasa kama ha inaka view aura mala chala mara pop jasa woo rip jealousy homies enemies ma dalala mabai uae gucci snake hat head friend legacy mara menace genesis 2217 kacha bha naha samajha naha bar ta ma karatasa kasa karaga vara ta kaya majaka yara ta ma kawasaki r2 ta sign haja majhasa tajhaka dabala r hara da kacha bha naha ice asala ha ta nice nakala ha pana bubbly ha palala tara ਕਖ naha ha ice asala ha ta nice nakala ha pana bubbly ha palala tara smoke rata jayada karala haze laya zaza bharala maja kala kapada johnny blaze bhatakala ma taja aba ma sau ta pays uthaka sabaka da da raise apana office eka vadasha inaka career dog days jasa hush puppy dramae sala basa gapapa kapakapa chataga kabha mara mata khapapa eda bhaga bakara nakala bhada taba kata laga batman aura diavel mara phataphata feel jon crane bruce wayne laka mara grain data data migraine diego gamе inaka days casket ma cass cain riddle mе riddle middle wiggle fiddle cat dolittle mara whistle ta nakala rat belittle brittle ego cripple ripple effect tama kacha ha apana hara ha hara ha inaka sapana jadaga ha oe ha aba pacha gillette rakhata ha lada nacha jabha khala jabana maha pa chara ha ice asala ta nice nakala pana bubbly palala tara ਕਖ ice asala ta nice nakala pana bubbly ha pana bubbly ha ice asala ha ta nice nakala ha pana bubbly ha palala tara ਕਖ naha ha ice asala ha ta nice nakala ha pana bubbly ha praise god broembed,
Raftaar,Beshaq,bashaka hama kama mala bashaka hama kama bashaka dala jala gazara rata bashaka hama kama mala bashaka hama kama mala bashaka kama bashaka kama bashaka dala jala bashaka dala jala gajara rata rata rata gajara rata kala rata aja rata taka 100 bara dakha jaba satha aba atha dana naha tara ata tara ma tara hatha para ha naha karana cha.daga ta satha naha kapha ha dala sala kapha saha dala sala kaphara ha dala sala mafa bha da dara bha dara ma hama bhara dala mara basata ha dala ma ha tara ta dala talasha ta la ha ma basabara ha ma bakhabara majha ha ta ha ta data ha khabara khabara laga majha eka ha dara ta gara pa kala jalada aja ana manasapha aja dara chala bashaka hama kama mala bashaka hama kama bashaka dala jala gazara rata bashaka hama kama mala bashaka hama kama mala bashaka kama bashaka kama bashaka dala jala bashaka dala jala gajara rata rata rata gajara rata hold tara ma khaya ma rata saya ma hold tara yada ma jaya ma tabha raya ma kana aba sanaga gazarasha aura aba ta bha jana sazasha para khavaisha aga laga majha ta ha kabala ai tarapha ai tara khaba tara chahata jana ma bakhaba itana da kaba lataga yada dala da nama hatha cha.da da yaraya makhata bashaka hama kama mala bashaka hama kama mala bashaka kama bashaka kama bashaka dala jala bashaka dala jala gazara rata rata rata gazara rata bashaka hama kama mala bashaka hama kama mala bashaka kama bashaka kama bashaka dala jala bashaka dala jala gazara rata rata rata gazara rata itazara imatahana ha imatahana ha isa qadara mara jana jana la isa sabaha eka daa kabala ishaqa ha galata ta aja ta bha eka bhala isa sabaha eka daa kabala ishaqa ha galata ta aja ta bha eka bhala mara jana la,
Raftaar,Dhaakad,nakakara aura tasharata pahana saikalana ra nakakara aura tasharata pahana saikalana laga fana da sabaka bachaka rahaya baga.da balala chadagaढ़ dalala tanana chara khana chatata daga tara paraja phata daga data daga dava baढ़ pacha palata daga chatata daga chatata daga dhaka.da ha dhaka.da ha dhaka.da ha dhaka.da ha dhaka.da ha dhaka.da ha x2 ra charaya charaya tara aka.da rasasa jala jaega paka.da ma isaka aga ha icha tapa napaga tara katana ucha naka ha tara sasa ataka jaega va zara pataka jaega liketanana chara khana chatata daga tara paraja phata daga data daga dava baढ़ pacha palata daga chatata daga chatata daga dhaka.da ha dhaka.da ha dhaka.da ha dhaka.da ha dhaka.da ha dhaka.da ha x2 sapada saparaphasata ba.da chara jabarajasata ba.da badha isana phata phara gata chata isasa pahala papata gara jha.da daha.da pacha.da bha ukha.dana ukha.da jatana taima ma ta dakha paya palaka jhapaka lapaka nakala jayaga raiphala balata bha takakara da jayaga tanana chara khana chatata daga tara paraja phata daga data daga dava baढ़ pacha palata daga chatata daga chatata daga dhaka.da ha dhaka.da ha dhaka.da ha dhaka.da ha dhaka.da ha dhaka.da ha x2embed,
Raftaar,Dhaakad (English Translation),lets cyclone wearing shorts tshirts sir cyclone wearing shorts tshirts call spread news beware wildcat matter youre chandigarh delhi shell defeat easily shell teach lesson shell beat doingperforming brilliant reversal manoeuvre shell defeat shell defeat shes bold strongfearsome shes bold strongfearsome shes bold strongfearsome shes bold strongfearsome girl girl listen rope ego burn fire grip shell measure measuring tape high hold nose breath halt shell throw hard swear shell defeat easily shell teach lesson shell beat brilliant reversal manouvre shell defeat shell defeat likeshes bold strongfearsome shes bold strongfearsome shes bold strongfearsome shes bold strongfearsomeembed,
Raftaar,Baby Marwake Manegi,baby jaan qasam piya whisky beer rum bar pi car pi tabhi khadi baby marva manegi baby marva manegi dikkat karva manegi baby marva maaneg baby marva manegi baby marva manegi dikkat karva manegi baby marva maaneg perfection charche aire gaire muh club chede gaali bakne isko pataane dekhiyo sapne car ayi car jaayegi baap khaati baap khayegi car ayi car jaayegi baap khaati baap khayegi likebaby marwa maanegi baby marwa maanegi dikkat karwa manegi baby marwa maanegi baby marwa maanegi baby marwa maanegi dikkat karwa manegi baby marwa maanegi baby zid laga kendi party daddy firti ghumati sari saheliyan ready karva kaali dress mangvali unchi heel chadha vodka laga gaadi chaabi chalani baby marvake maanegi baby marvake maanegi dikkat karvake manegi baby marvake maaneembed,
Raftaar,RATATA,taratata ratata ratararatata raftaar rataratata ratatataratata ratata rata rata ratata aaja khele game bloody game ratata ride die play ride die ratata mathe aim dikhe game phone pc lage yaa troi aake easy lage aaaa scope opp cheeti lage cheeti state didi lage brrraaaa raa underground boy battleground boy boy tram arround troi troi leke vulture juggernaut toy juggernaut leke volt swerve bina soye rip udaa drone gira bomb blown mic maun lambi pipe snipe strike warn hall park mall lab trap zone dyneema vest chest test ghode chale goonje mid west customize gun supply motorbikes yaa chicken dinner tabhi rest yaa ratata aaja khele game bloody game ratata ride die play ride die ratata mathe aim state ratata rata ratara ratata ratata rata rata ratata rattata rata ratara ratata ratata rata rata lena pull fatak chupne naatak beta picnic park banna badha badhak angle erangle ghaatak raa jebon asli kaa sadhan udaadu bante great lapetu tujhko fate goli peti crate ayye laaya militia mayhem laaya gang shi russian asla masla bang shi koode land maare hunter kha clan underground boy battleground boy boy tram arround troi troi leke vulture juggernaut toy juggernaut leke volt swerve bina soye ratata aaja khele game bloody game ratata ride die play ride die ratata mathe aim state,
Raftaar,Down,ha da paga nacha phara laga hana batala dauna maja hatha laga jaba taka ha ha makhaya sabara dauna ha da paga nacha phara laga hana batala dauna maja hatha laga jaba taka ha ha makhaya sabara aja rahata pai kaunaka dala makhaya bahata sahatha da dasata va va gaba jayasa ghasata haya kai kahana dala haya kai pasata khaya khaya ma khaya ma khada kha shata ha jao shata ha jao hae jara ra ha gara ra ha gara ra sabaka chadaka ekala ha ra haya rata jana dana haya kaya kaya mahara avaja ai gai ha ha ha ha ha ha ha ha ha da paga nacha phara bha laga ha batala dauna maja hatha lalagao jaba taka ha jajata ha makhaya sabara dauna aja rahata pai ha kayaka dala ma batana bhata satha da dasata va da gaba jayasa kasata aja rahata pai ha kayaka dala ma batana bhata satha da dasata va da gaba jayasa kasata chatatana para galasa khala mara majaka rakana kabha rakana vaha dashamana ha mara anaka sabaka karata ha sabaka dara majapa karala parata mara karadasa la isa upara savaipa upara savaipa isa bara upara savaipa aja uthata sabaka adhara parama aja rata tara satha taga taga aja rata bhala ha tara mara phaita baja pana jayasa kai kala masabata ma jana aura kai ha hala da paga nacha bala aura ika dara ta ghara ghara jau taka ma gara ha characha karata kaba kai rasata naha ha kharacha phara bha karata ta dala khalaka daya satha mara ta aja taka akala para rahama ha kai kahana dala haya kai pasatapamapa ha da paga nacha phara bha laga batala nacha maja hatha laga jaba taka ha ha makhaya sabara dauna ha da paga nacha phara bha laga batala nacha maja hatha laga jaba taka ha ha makhaya sabara dauna calm calm calm calm calm calm karma ha kamana calm calm downembed,
Sachet Tandon,Psycho Saiyaan,tara ma tara ma tara ma dabadabadamamadama tara ma tara ma tara ma dabadabadamamadama pahala ta nala akhaya la.dai gai rata mara nada u.dai gai nasha ma tara majhaka dabai gai majha ghara ta kaya kaya jhatha vada karaka fly gai jana katana ralai gai oha thamaka dala charai gai aja tajha laka chala chaya chaya oha sayasaya va possessive saya va cha.da kalaiya ma.da baya jalada side ha side ha mara saya psycho mara saya psycho tara ma tara ma tara ma dabadabadamamadama tara ma tara ma tara ma dabadabadamamadama ma la.daka sadhasadha bottle pa la ha adha ma la.daka sadhasadha bottle pa la ha adha ha tara gravity majha khacha tara ora oha sayasaya ra ma tara sapahaya ra pakada kalaiya cha.da laka aja tara mara saya psycho mara saya psycho tara ma tara ma tara ma dabadabadamamadama tara ma tara ma tara ma dabadabadamamadama tara ma tara ma tara ma tara ma mara saya psycho1embed,
Sachet Tandon,Bekhayali,bakhayala ma bha tara ha khayala ae kaya bacha.dana ha zarara savala ae tara nazadakaya kasha bahasaba hasasa ma phasala bha tara bamasala ae ma tamasa dara ha kaya dara ma tara garara ha ta phasala mata ta khavaba mala kaya khavaba ta.da da oohoohooh oohoohooh oohoohooh bakhayala ma bha tara ha khayala ae kaya jadai da ta savala ae tha.da ma khapha ha apana apa tha.da tajhapa bha bavajaha ha malala ae ha ta.dapana ha ulajhana kasa la tara mara aba saba ha anabana banata kaya khada mara lagabaga ha jagala aga ha kaya aga ma jala nakama payara ma khasha ha hara ma ina jasa kaya oohoohooh oohoohooh oohoohooh rata daga nada ma tara ha ha bhala kasa tajha ta ta khayala ma satha ha bakhayala ma bha tara ha khayala ae kaya bacha.dana ha zarara savala ae oohoohooh oohoohooh oohoohooh nazara aga hara eka mazara rata taraha bakhara ha darada tamahara badana ma mara jahara taraha utara ha nazara aga hara eka mazara rata taraha bakhara ha darada tamahara badana ma mara jahara taraha utara ha zamana azama la rathata naha phasala hasala tatata naha ha va bavapha aura ma ha bavapha va mara adata taraha chatata naha,
Sachet Tandon,Sachet Tandon - Bekhayali (Romanized),bekhayali khayal bichhadna zaruri sawaal nazdeekiyon khushi behisaab hisse faasle bemisaal tujhse door hoon door rahoon guroor hoon aa faasla mita khwaabsa mila khwaab tod doon oohoohooh oohoohooh oohoohooh bekhayali khayal judai sawaal thodasa khafa thodasa tujhpe bewajah malaal tadpan uljhan jee loon bina annban bante khuda likeye logbaag jungle aag aag jalun nakaam pyaar khush haar banun oohoohooh oohoohooh oohoohooh raatein dengi neendon baat bhoolun khayalon bekhayali khayal bichadna zaruri sawaal oohoohooh oohoohooh oohoohooh nazron aage manzar ret bikhar dard badan zeher utar nazron aage manzar ret bikhar dard badan zeher utar aa zamaane aazmaa roothta faaslon hausla tootta bewafa hoon bewafaa aadaton chhootta nahiembed,
Sachet Tandon,Ram Siya Ram,kashalayadasharatha nadana rama lalata pa shabhata chadana raghapata jaya bala lakashamana rama saya ha abhanadana ajana patara pada ha charana ma rama saya japata tanamana ma magala bhavana amagala hara daravaha sadasaratha ajara bahara rama saya rama saya rama jayajaya rama rama saya rama saya rama jayajaya rama rama saya rama saya rama jayajaya rama rama saya rama saya rama jayajaya rama mara tanamana dhadakana ma saya ramarama ha manamadara darapana ma saya ramarama ha ta ha saya rama radha ta ha shayama janama janama ha satha ha mara ta bhajana bhajata hara pavana talasa ma bha lakha ha magala bhavana amagala hara daravaha sadasaratha ajara bahara rama saya rama saya rama jayajaya rama rama saya rama saya rama jayajaya rama rama saya rama saya rama jayajaya rama rama saya rama saya rama jayajaya rama rama saya rama saya rama jayajaya rama rama saya rama saya rama jayajaya rama rama saya rama saya rama jayajaya rama rama saya rama saya rama jayajaya rama rama saya rama saya rama jayajaya rama rama saya rama saya rama jayajaya rama rama saya rama saya rama jayajaya rama rama saya rama saya rama jayajaya ramaembed,
Sachet Tandon,Humraah Song Lyrics - Malang | Adiyta Roy Kapur,malang adiyta roy kapur lyricsdil jaane milke laga bayaan tumse junoon gumaan mile mile din khile din khile jaane chale chale chahe dil raah raah jaaun tujhko tukho chaahun humrah abse humraah raah raah jaaun tujhko tukho chaahun humrah abse humraah full lyrics visit humraah song lyricsyou likeembed,
Sachet Tandon,Sachiya Mohabbatan,jado khaawbo gali chaleya chaleya chalke tainu mileya mill mill nain aashiq baneya jado khaawbo gali chaleya chaleya chalke tainu mileya mill mill nain aashiq baneya das laine dass laine dil da haal dass laine sachiyan mohabbatan tainu karda layi layi jag lad da mujhse howe howe kadi door araj rab karda sachiyan mohabbatan tainu karda layi layi jag lad da mujhse howe howe kadi door araj rab karda sun kudiye chaliye chaliye chaliye chala chaliye likemain jado khaawbo gali chaleya chaleya chalke tainu mileya mill mill nain aashiq baneya das laine dass laine dil da haal dass laine ajj kehne mainu vi laine dil da haal das laine de1embed,
Sachet Tandon,Humraah,dala jana kaya haa mala apana ta laga kasa ma baya tamasa jana ha gama majha tama mala tama mala jasa kai dana khala dana khala jana hama chala hama chala chaha bha dala dala jasa jasa bha jau tajhaka tajhaka ha chaha hamaraha aba mara ta hamaraha ma bha tara ha jasa jasa bha jau tajhaka tajhaka ha chaha hamaraha aba mara ta hamaraha ma bha tara ha ehasanamada ha dala aba tara maraja kasa ha kaya nama ta kai jana dasara samajha ta ha mara jaba majhasa davanapana dakha tara sava tajha ha dana shara shama dhala aba ta najara bha ta hata jatana ha pharasata pharasata dada ma tajha ta majha jasa jasa bha jau tajhaka tajhaka ha chaha hamaraha aba mara ta hamaraha ma bha tara ha jasa jasa bha jau tajhaka tajhaka ha chaha hamaraha aba mara ta hamaraha ma bha tara ha ehasanamada ha dala aba tara maraja kasa ha kaya nama ta dara davara tata dala dakha ha akha aja dakha khavaba asamana ha tara karata ha shakaraya jasa jasa bha jau tajhaka tajhaka ha chaha hamaraha aba mara ta hamaraha ma bha tara ha jasa jasa bha jau tajhaka tajhaka ha chaha hamaraha aba mara ta hamaraha ma bha tara ha hamaraha ma bha tara ha jasa jasa ma bha ehasanamada ha dala aba tara maraja kasa ha kaya nama ta,
Sachet Tandon,Ghamand Kar,bhavana vara utha la bhaja satayagana masataka saja la savaha ha shatara parachada macha da shapatha patha vara patha dasha patha patha kadama tala dhala badala saja shatara laha dharata shagara dasha para parahara ha parahara parahara ghamada parachada tadava yadadha yadadha bhayakara rararara rararara rararararara rararara rararara rararararara rararara rararara rararararara rararara rararara rararararara khala ta shamashara dashamana pa vara hasala chara takada 1000 nachakhala mata dhana gamana parahara parahara dasha para parahara ha gamana gamana ghamada parachada tadava yadadha yadadha bhayakara rararara rararara rararararara rararara rararara rararararara rararara rararara rararararara rararara rararara rararararara ghamada chala dara gara kata sabaka dala ora chala ghamada pakara ha dara dara daladala ma laha baढ़ chala baढ़ chala ghamada ha tara shasha shagara ha chara shasha sabaka baढ़ chala baढ़ chala ghamada chala dara gara kata sabaka dala ora chala rakata garaga mata taraga payasa bajhaga ha dashamana kataga dharata sajaga dasha sajaga ha rakata garaga mata taraga payasa bajhaga ha dashamana kataga dharata sajaga dasha sajaga ha rararara rararara rararararara rararara rararara rararararara rararara rararara rararararara rararara rararara rararararara,
Sachet Tandon,Chura Liya,kahaniyaan samundar tarahan jaruri adhuri kinaare samundar dikhta kahani pta samundar jaruri hoo hoo paas dil tumne chura paas dil tumne chura liyaa marjiyoon maalik kese manaa likeho paas dil tumne chura iljaam lga chor dil khayaal lei khabar dil iljaam lga chor dil khayaal lei khabar dil aese najrein sawaaliya jisne dil chura marjiyoon maalik kese manaa paas dil tumne chura paas dil tumne chura ajnabi ajnabi chalte milte dil duniya laapta nyi duniya jaaye dar lage muskuraayein khwaab gaaye bewajah mene khwaab pal banaa paas dil tumne chura marjiyoon maalik kese manaa paas dil tumne chura dheere dheere armaan dil ishk imaan dil milaa dafaa sauda najar yun aankhon kasoor nuksaan dil dil bharke baate phir milne wada kissa aadha,
Sachet Tandon,Bewafai,ishaqa hamana lakhaya kagaja va tana jala daya ishaqa hamana lakhaya kagaja va tana jala daya phara shama bha phara yada tara rala daya chala daya cha.da ai chala daya cha.da dala ta.da dhara dhara majha tanahai mara dalaga majhaka majhaka tara bavaphai mara dalaga haya majhaka tara bavaphai mara dalaga majhaka tara bavaphai mara dalaga lagata ha majha ai haya lagata ha majha jadai mara dalaga majhaka tara bavaphai mara dalaga haya majhaka tara bavaphai ha ha ta eka pala lae bha yada tajha kaya mara ha ta eka pala lae bha yada tajha kaya mara paghala dhara dhara baha ma jaba aura kasa itana avaza da oha itana avaza da sanana bha sana majha tara baparavaha mara dalaga majhaka majhaka tara bavaphai mara dalaga haya majhaka tara bavaphai mara dalaga majhaka tara bavaphai mara dalaga lagata ha majha ai haya lagata ha majha jadai mara dalaga majhaka tara bavaphai mara dalaga haya majhaka tara bavaphai ha ha ha bavaphai mara dalaga,
Sachet Tandon,Sachet Tandon & Rochak Kohli - Bewafai (Romanized),ishq likha kagaj jala ishq likha kagaj jala phir shaamein phir yaad rula chhod ae chhod dil tod dheere dheere tanhaai maar dalegi mujhko mujhko bewafai maar dalegi haye mujhko bewafai maar dalegi mujhko bewafai maar dalegi ae haye judai maar dalegi mujhko bewafai maar daalegi haye mujhko bewafai pal yaad aayi oo pal yaad aayi pighal dheere dheere baahon awaaz awaaz sunn suni beparwahi maar dalegi mujhko mujhko bewafai maar dalegi haye mujhko bewafai maar dalegi mujhko bewafai maar dalegi ae haye judai maar dalegi mujhko bewafai maar daalegi haye mujhko bewafai woah bewafai maar dalegi1embed,
Sachet Tandon,Simroon Tera Naam,phakara ha tara itana ha bhala gai khada tara lae ma jagana ghama daradara aja ta isasa pahala ha jau badanama sasa mala pa samara ma tara nama sasa mala pa samara ma tara nama apana ma jana aura tara rama sasa sasa mala pa samara ma tara nama sasa mala pa samara ma tara nama bha dakha bala majhaka pa haya davana pasa ma mara nama ha tara basa itana ha nashana jatana bha mara jadaga basa lakha da pa nama sasa sasa mala pa samara ma tara nama sasa mala pa samara ma tara nama ika ha dala ha ika ha ha dana ma tajhapa vara samana batha ta chana pahala ma tara najara utara tara lae kacha lakha ha tajhaka sanana ha jasama ta raja ma rana va kahana batana ha aba ta aja ta kaba ha pada maga mara sanasana sasa mala pa samara ma tara nama sasa mala pa samara ma tara nama apana ma jana aura tara rama sasa sasa mala pa samara ma tara nama sasa mala pa samara ma tara namaembed,
Sachet Tandon,Kandhe ka woh til lyrics hindi,hindi lyricstara kadha va tala dakha jasa dana aja bha ha va majha yada tara akha ma kala jaya hara pala ha thahara haa mara satha tara kadha va tala dakha jasa dana aja bha ha va majha yada tara akha ma kala jaya hara pala ha thahara haa mara satha ma jaba bha malata tajha darada hata majha tajha hata kaya ta aba bha dara pa ha para asama rata bhara tajha ha kaya tara hata ha tara hata ha tara kadha va tala dakha jasa dana aja bha ha va majha yada liketara jalapha ma akasara rata batata daba jaba chada savara ta ma eka dala ma tara bara charata tara hatha hasa dala masakarata aba ta jana bhala ma tama ta jana majhaka ata eka ha saka hama majha katana ha gama para haa mara khavaba ta janaga kabha nashana tana da usa aba taka tara hata ha tara hata ha,
Sachet Tandon,Suun Le Rabb,sana la raba va mara ta ajaja taka saba la laya kacha va tana ma pachachaya saba kacha ma saha mara sahara kacha va haa e mara akhara hana daa daa ma phara hatha uthaga tara mara rashata fana daa ma phara hatha uthaga tara mara rashata fanayou likeembed,
Sachet Tandon,Bekhayali (From ”Kabir Singh”),bakhayala ma bha tara ha khayala ae kaya bacha.dana ha zarara savala ae tara nazadakaya kasha bahasaba hasasa ma phasala bha tara bamasala ae ma tamasa dara ha kaya dara ma tara garara ha ta phasala mata ta khavaba mala kaya khavaba ta.da da oohoohooh oohoohooh oohoohooh bakhayala ma bha tara ha khayala ae kaya jadai da ta savala ae tha.da ma khapha ha apana apa tha.da tajhapa bha bavajaha ha malala ae ha ta.dapana ha ulajhana kasa la tara mara aba saba ha anabana banata kaya khada mara lagabaga ha jagala aga ha kaya aga ma jala nakama payara ma khasha ha hara ma ina jasa kaya oohoohooh oohoohooh oohoohooh rata daga nada ma tara ha ha bhala kasa tajha ta ta khayala ma satha ha bakhayala ma bha tara ha khayala ae kaya bacha.dana ha zarara savala ae oohoohooh oohoohooh oohoohooh nazara aga hara eka mazara rata taraha bakhara ha darada tamahara badana ma mara jahara taraha utara ha nazara aga hara eka mazara rata taraha bakhara ha darada tamahara badana ma mara jahara taraha utara ha zamana azama la rathata naha phasala hasala tatata naha ha va bavapha aura ma ha bavapha va mara adata taraha chatata naha,
Sachet Tandon,Chinta Kis Baat Ki,hala khala mahadava hala ha gara mara pachakara ha gai kasha matavara mahadava hala khala tara saga dakhaga ragala laga raga chakachaka dakhaga ragala laga raga chakachaka dhama macha la dhama baba chadha dada ghata la jhama barabara jhama tana majhaka thama ta ma gara jauga saya raga da maha ta ma khala jauga jayajaya bhala jayajaya bhala jayajaya bhalanatha chata kasa jayajaya bhalanatha chata kasa jayajaya bhalanatha chata kasa jayajaya bhalanatha chata kasa parama chata ha pachakara saba dabaga barabara saba dabaga barabara raka hama naha rakaga aja kasa sanaga likeo palala chaba da bhabha tala aja khalaga pahala daja da baka bada jayajaya bhala jayajaya bhala bhala jayajaya bhalanatha chata kasa jayajaya bhalanatha chata kasa jayajaya bhalanatha chata kasa jayajaya bhalanatha chata kasa bamabama bamabama bamabama bamabama bamabama bamabama bhala bhala ta mara bhala ma tara majha asara bhala ha tara bhala ta ha ta vashavabhara bhala ta ha dagabara tara nama mara dana chala tara dhayana mara rata ha kai pala naha garajapata jasa pala ta mara satha ha mara bhala bhadara ma tara pajara tara dama kadara mara sabadara bhala tara kapa chamachama chamaka chamaka ha lakara mara hatha jayajaya bhala jayajaya bhala bhala jayajaya bhalanatha chata kasa jayajaya bhalanatha chata kasa jayajaya bhalanatha chata kasa jayajaya bhalanatha chata kasa mahadava hala khala tara saga hae hala ha,
Sachet Tandon,Subha Ki Train,preet sar chadhi haule haule subah chai adrak ghaule preet sar chadhi haule haule subah chai adrak ghaule sardi dhoop yun karoon intezaar chalun chaand sawaar subah train pyar subha train jaagun saari rain pyar subha train subah train pyar subha train sooraj nikal pade duniya chaahe jal mare haaye sooraj nikal pade duniya chaahe jal mare chhuk chhuk dil ruk ruk badhe chhuk chhuk dil ruk ruk badhe dhadkan toofan mail subha train pyar subha train neend chain pyaar subha train subha train pyar subha train likesard hawaaon koyle aanch oas bheega kohre kaanch sard hawaaon koyle aanch oas bheega kohre kaanch bheena bheena dhuaan jheena jhenaa mann huaa bheena bheena dhuaan jheena jhenaa mann huaa engine hoon rail subha train pyar subha train raahein nain pyar subha train subha train pyar subha trainembed,
Sachet Tandon,(aise mujhe tum me ) Humraah,dil jaane milke laga bayaan tumse junoon gumaan mile mile din khile din khile jaane chale chale chahe dil raah raah jaaun tujhko tukho chaahun humrah abse humraah raah raah jaaun tujhko tukho chaahun humrah abse humraah ehshaan mand dil fraz naam du jaane samjhe tuhi zubaan mujh deewanapan siva liketujhse din shuru shaamein dhale nazar hate fursatein fursatein du saari raah raah jaaun tujhko tukho chaahun humrah abse humraah raah raah jaaun tujhko tukho chaahun humrah abse humraah ehshaan mand dil fraz naam du diwaarein tuti dil dikha aankhon khaawon aasman shukriyan raah raah jaaun tujhko tukho chaahun humrah abse humraah raah raah jaaun tujhko tukho chaahun humrah abse humraah humraah raah raah ehshaan mand dil fraz naam du bataembed,
